TFCNN-fpr,TFCNN-tpr,TCNN-fpr,TCNN-tpr,FCNN-fpr,FCNN-tpr,DT-fpr,DT-tpr,XG-fpr,XG-tpr,RF-fpr,RF-tpr,SVM-fpr,SVM-tpr,MLP-fpr,MLP-tpr
,,0.0603648,0.852459,0.0593373,0.896796,,,0.0626766,0.760805,0.0328795,0.694858,0.063961,0.670641,0.0655022,0.644933
,,0.0603648,0.852832,0.0595941,0.896796,,,0.0634472,0.760805,0.0333933,0.696349,0.0642178,0.670641,0.0662728,0.644933
,,0.0608785,0.852832,0.0595941,0.897541,,,0.0634472,0.761177,0.033907,0.697466,0.0642178,0.672876,0.0662728,0.645678
,,0.0608785,0.853577,0.059851,0.897541,,,0.063961,0.761177,0.0346776,0.698212,0.0647316,0.672876,0.0665297,0.645678
,,0.0611354,0.853577,0.059851,0.897914,,,0.063961,0.761923,0.0346776,0.698957,0.0647316,0.674367,0.0665297,0.647168
,,0.0611354,0.854322,0.0603648,0.897914,,,0.0642178,0.761923,0.0351914,0.700075,0.0649884,0.674367,0.0673003,0.647168
,,0.0616491,0.854322,0.0603648,0.898659,,,0.0642178,0.762668,0.0354482,0.701192,0.0649884,0.676602,0.0673003,0.647914
,,0.0616491,0.855067,0.0606216,0.898659,,,0.0644747,0.762668,0.0354482,0.701565,0.0652453,0.676602,0.067814,0.647914
,,0.0626766,0.855067,0.0606216,0.899404,,,0.0644747,0.76304,0.0357051,0.70231,0.0652453,0.676975,0.067814,0.648286
,,0.0626766,0.855812,0.0613922,0.899404,,,0.0652453,0.76304,0.0357051,0.704545,0.0655022,0.676975,0.0683278,0.648286
,,0.0631903,0.855812,0.0613922,0.900522,,,0.0652453,0.763413,0.0364757,0.706408,0.0655022,0.677347,0.0683278,0.649031
,,0.0631903,0.856557,0.0616491,0.900522,,,0.0657591,0.763413,0.0375032,0.707526,0.0662728,0.677347,0.0688415,0.649031
,,0.0634472,0.856557,0.0616491,0.900894,,,0.0657591,0.763785,0.0377601,0.707526,0.0662728,0.67772,0.0688415,0.649404
,,0.0634472,0.857303,0.0624197,0.900894,,,0.0665297,0.763785,0.0382738,0.707526,0.0665297,0.67772,0.0690984,0.649404
,,0.0637041,0.857303,0.0624197,0.901267,,,0.0665297,0.764903,0.0387876,0.707899,0.0665297,0.678838,0.0690984,0.649776
,,0.0637041,0.857675,0.0629335,0.901267,,,0.0670434,0.764903,0.0390444,0.708271,0.0667865,0.678838,0.0693553,0.649776
,,0.0644747,0.857675,0.0629335,0.901639,,,0.0670434,0.766393,0.0390444,0.710879,0.0667865,0.679583,0.0693553,0.650149
,,0.0644747,0.859165,0.0634472,0.901639,,,0.0673003,0.766393,0.0390444,0.71237,0.067814,0.679583,0.0696121,0.650149
,,0.0647316,0.859165,0.0634472,0.902012,,,0.0673003,0.766766,0.0398151,0.71237,0.067814,0.679955,0.0696121,0.651267
,,0.0647316,0.859911,0.063961,0.902012,,,0.0675572,0.766766,0.0403288,0.71386,0.0680709,0.679955,0.0701259,0.651267
,,0.0655022,0.859911,0.063961,0.903502,,,0.0675572,0.767139,0.0403288,0.71535,0.0680709,0.6807,0.0701259,0.652012
,,0.0655022,0.860656,0.0644747,0.903502,,,0.0685846,0.767139,0.0410994,0.715723,0.0685846,0.6807,0.0703827,0.652012
,,0.0662728,0.860656,0.0644747,0.904247,,,0.0685846,0.767511,0.04187,0.716468,0.0685846,0.681073,0.0703827,0.652385
,,0.0662728,0.861028,0.0647316,0.904247,,,0.0688415,0.767511,0.0426406,0.717586,0.0688415,0.681073,0.0706396,0.652385
,,0.0665297,0.861028,0.0647316,0.90462,,,0.0688415,0.767884,0.0431544,0.719449,0.0688415,0.682191,0.0706396,0.654247
,,0.0665297,0.861773,0.0649884,0.90462,,,0.0701259,0.767884,0.043925,0.720939,0.0690984,0.682191,0.0711534,0.654247
,,0.0675572,0.861773,0.0649884,0.905365,,,0.0701259,0.768256,0.0449525,0.721684,0.0690984,0.682563,0.0711534,0.657228
,,0.0675572,0.863264,0.0652453,0.905365,,,0.0706396,0.768256,0.0452094,0.722429,0.0693553,0.682563,0.0714102,0.657228
,,0.067814,0.863264,0.0652453,0.905738,,,0.0706396,0.769001,0.0454662,0.723547,0.0693553,0.684426,0.0714102,0.657601
,,0.067814,0.863636,0.0655022,0.905738,,,0.0708965,0.769001,0.0457231,0.726155,0.0703827,0.684426,0.0716671,0.657601
,,0.0688415,0.863636,0.0655022,0.90611,,,0.0708965,0.769374,0.0462368,0.726155,0.0703827,0.685917,0.0716671,0.657973
,,0.0688415,0.864382,0.0660159,0.90611,,,0.0714102,0.769374,0.0467506,0.7269,0.0708965,0.685917,0.071924,0.657973
,,0.0696121,0.864382,0.0660159,0.907601,,,0.0714102,0.769747,0.0475212,0.728763,0.0708965,0.686289,0.071924,0.658346
,,0.0696121,0.864754,0.0662728,0.907601,,,0.0726946,0.769747,0.0477781,0.729881,0.0714102,0.686289,0.0724377,0.658346
,,0.0706396,0.864754,0.0662728,0.908346,,,0.0726946,0.770119,0.0482918,0.729881,0.0714102,0.686662,0.0724377,0.659091
,,0.0706396,0.865872,0.0667865,0.908346,,,0.0729515,0.770119,0.0482918,0.730999,0.071924,0.686662,0.0729515,0.659091
,,0.0711534,0.865872,0.0667865,0.909463,,,0.0729515,0.770492,0.0488055,0.732116,0.071924,0.687779,0.0729515,0.659463
,,0.0711534,0.86699,0.067814,0.909463,,,0.0732083,0.770492,0.0488055,0.732861,0.0721808,0.687779,0.0732083,0.659463
,,0.0716671,0.86699,0.067814,0.909836,,,0.0732083,0.770864,0.0488055,0.734724,0.0721808,0.688525,0.0732083,0.659836
,,0.0716671,0.867735,0.0685846,0.909836,,,0.0739789,0.770864,0.0490624,0.73696,0.0726946,0.688525,0.0734652,0.659836
,,0.0721808,0.867735,0.0685846,0.910209,,,0.0739789,0.771237,0.0493193,0.739568,0.0726946,0.68927,0.0734652,0.660581
,,0.0721808,0.868107,0.0690984,0.910209,,,0.0742358,0.771237,0.049833,0.740686,0.0729515,0.68927,0.0755202,0.660581
,,0.0726946,0.868107,0.0690984,0.910954,,,0.0742358,0.77161,0.0516311,0.742176,0.0729515,0.689642,0.0755202,0.660954
,,0.0726946,0.869225,0.0693553,0.910954,,,0.0750064,0.77161,0.0521449,0.742921,0.0732083,0.689642,0.075777,0.660954
,,0.0729515,0.869225,0.0693553,0.911326,,,0.0750064,0.772355,0.0531724,0.744411,0.0732083,0.690015,0.075777,0.661699
,,0.0729515,0.86997,0.0696121,0.911326,,,0.0755202,0.772355,0.053943,0.744784,0.0737221,0.690015,0.0760339,0.661699
,,0.0739789,0.86997,0.0696121,0.911699,,,0.0755202,0.7731,0.0547136,0.746274,0.0737221,0.691505,0.0760339,0.662072
,,0.0739789,0.871088,0.0701259,0.911699,,,0.075777,0.7731,0.0554842,0.747019,0.0747496,0.691505,0.0762908,0.662072
,,0.0744927,0.871088,0.0701259,0.912444,,,0.075777,0.774218,0.0567686,0.74851,0.0747496,0.691878,0.0762908,0.662817
,,0.0744927,0.871461,0.0706396,0.912444,,,0.0760339,0.774218,0.0570254,0.749627,0.0750064,0.691878,0.077832,0.662817
,,0.0760339,0.871461,0.0706396,0.912817,,,0.0760339,0.775708,0.0572823,0.750373,0.0750064,0.69225,0.077832,0.66468
,,0.0760339,0.871833,0.0708965,0.912817,,,0.0762908,0.775708,0.0572823,0.751118,0.0752633,0.69225,0.0783457,0.66468
,,0.0768045,0.871833,0.0708965,0.913562,,,0.0762908,0.77608,0.0575392,0.752235,0.0752633,0.692623,0.0783457,0.665797
,,0.0768045,0.872206,0.0711534,0.913562,,,0.0768045,0.77608,0.057796,0.753726,0.075777,0.692623,0.0788595,0.665797
,,0.0770614,0.872206,0.0711534,0.915425,,,0.0768045,0.777198,0.0588235,0.755961,0.075777,0.694113,0.0788595,0.66617
,,0.0770614,0.872578,0.0714102,0.915425,,,0.0773183,0.777198,0.0593373,0.758197,0.0760339,0.694113,0.0791164,0.66617
,,0.0773183,0.872578,0.0714102,0.915797,,,0.0773183,0.777571,0.0603648,0.758942,0.0760339,0.694858,0.0791164,0.666915
,,0.0773183,0.873323,0.0734652,0.915797,,,0.077832,0.777571,0.0608785,0.760805,0.0768045,0.694858,0.0793732,0.666915
,,0.0788595,0.873323,0.0734652,0.91617,,,0.077832,0.778689,0.0624197,0.762295,0.0768045,0.695231,0.0793732,0.66766
,,0.0788595,0.874069,0.0737221,0.91617,,,0.0780889,0.778689,0.0629335,0.76304,0.0770614,0.695231,0.0796301,0.66766
,,0.0791164,0.874069,0.0737221,0.916542,,,0.0780889,0.779061,0.0629335,0.763413,0.0770614,0.695604,0.0796301,0.668033
,,0.0791164,0.875186,0.0739789,0.916542,,,0.0783457,0.779061,0.063961,0.764531,0.0773183,0.695604,0.079887,0.668033
,,0.0796301,0.875186,0.0739789,0.916915,,,0.0783457,0.779434,0.0644747,0.765276,0.0773183,0.696721,0.079887,0.668405
,,0.0796301,0.875931,0.0747496,0.916915,,,0.0786026,0.779434,0.0660159,0.766393,0.0775751,0.696721,0.0804007,0.668405
,,0.0806576,0.875931,0.0747496,0.917288,,,0.0786026,0.779806,0.0665297,0.766766,0.0775751,0.697466,0.0804007,0.669151
,,0.0806576,0.876304,0.0750064,0.917288,,,0.0796301,0.779806,0.0675572,0.769374,0.077832,0.697466,0.0806576,0.669151
,,0.0809145,0.876304,0.0750064,0.91766,,,0.0796301,0.780179,0.0680709,0.769747,0.077832,0.699329,0.0806576,0.670641
,,0.0809145,0.877422,0.0752633,0.91766,,,0.0806576,0.780179,0.0680709,0.770492,0.0788595,0.699329,0.0809145,0.670641
,,0.0811713,0.877422,0.0752633,0.918405,,,0.0806576,0.780924,0.0683278,0.771237,0.0788595,0.699702,0.0809145,0.671759
,,0.0811713,0.879657,0.0755202,0.918405,,,0.0814282,0.780924,0.0690984,0.772355,0.0791164,0.699702,0.0811713,0.671759
,,0.0814282,0.879657,0.0755202,0.919151,,,0.0814282,0.781669,0.0696121,0.7731,0.0791164,0.700075,0.0811713,0.672876
,,0.0814282,0.88003,0.075777,0.919151,,,0.0816851,0.781669,0.0701259,0.773472,0.0796301,0.700075,0.0816851,0.672876
,,0.0816851,0.88003,0.075777,0.919523,,,0.0816851,0.782414,0.0706396,0.77459,0.0796301,0.700447,0.0816851,0.673249
,,0.0816851,0.882265,0.0760339,0.919523,,,0.0827126,0.782414,0.0706396,0.774963,0.079887,0.700447,0.0821988,0.673249
,,0.0824557,0.882265,0.0760339,0.920641,,,0.0827126,0.783905,0.0708965,0.775708,0.079887,0.701565,0.0821988,0.674367
,,0.0824557,0.882638,0.0762908,0.920641,,,0.0829694,0.783905,0.0714102,0.77608,0.0801438,0.701565,0.0829694,0.674367
,,0.0832263,0.882638,0.0762908,0.921386,,,0.0829694,0.784277,0.0724377,0.776826,0.0801438,0.701937,0.0829694,0.675112
,,0.0832263,0.88301,0.0765476,0.921386,,,0.0832263,0.784277,0.0726946,0.778316,0.0806576,0.701937,0.0832263,0.675112
,,0.0847675,0.88301,0.0765476,0.921759,,,0.0832263,0.785022,0.0729515,0.779061,0.0806576,0.702683,0.0832263,0.675484
,,0.0847675,0.883383,0.0783457,0.921759,,,0.0834832,0.785022,0.0734652,0.780179,0.0809145,0.702683,0.0839969,0.675484
,,0.0850244,0.883383,0.0783457,0.922131,,,0.0834832,0.785768,0.0737221,0.781297,0.0809145,0.703055,0.0839969,0.675857
,,0.0850244,0.883756,0.0786026,0.922131,,,0.08374,0.785768,0.0752633,0.781669,0.0816851,0.703055,0.0845107,0.675857
,,0.0855381,0.883756,0.0786026,0.922876,,,0.08374,0.78614,0.0755202,0.782042,0.0816851,0.703428,0.0845107,0.678092
,,0.0855381,0.884501,0.0788595,0.922876,,,0.0839969,0.78614,0.0765476,0.782787,0.0819419,0.703428,0.0847675,0.678092
,,0.085795,0.884501,0.0788595,0.923249,,,0.0839969,0.788003,0.0770614,0.783532,0.0819419,0.7038,0.0847675,0.678838
,,0.085795,0.884873,0.0801438,0.923249,,,0.0845107,0.788003,0.0780889,0.783905,0.0821988,0.7038,0.0855381,0.678838
,,0.0860519,0.884873,0.0801438,0.923621,,,0.0845107,0.789121,0.0788595,0.785768,0.0821988,0.705663,0.0855381,0.680328
,,0.0860519,0.885246,0.0804007,0.923621,,,0.0852813,0.789121,0.0793732,0.78614,0.0827126,0.705663,0.085795,0.680328
,,0.0868225,0.885246,0.0804007,0.924739,,,0.0852813,0.789493,0.079887,0.786885,0.0827126,0.706036,0.085795,0.681818
,,0.0868225,0.885991,0.0809145,0.924739,,,0.085795,0.789493,0.0806576,0.78763,0.0832263,0.706036,0.0860519,0.681818
,,0.0873362,0.885991,0.0809145,0.92623,,,0.085795,0.790611,0.0814282,0.789121,0.0832263,0.706781,0.0860519,0.683308
,,0.0873362,0.886364,0.0819419,0.92623,,,0.0863088,0.790611,0.0827126,0.790238,0.0834832,0.706781,0.0863088,0.683308
,,0.08785,0.886364,0.0819419,0.926975,,,0.0863088,0.792101,0.0829694,0.791356,0.0834832,0.707154,0.0863088,0.684799
,,0.08785,0.886736,0.0821988,0.926975,,,0.0868225,0.792101,0.0845107,0.794337,0.08374,0.707154,0.0865656,0.684799
,,0.0881069,0.886736,0.0821988,0.92772,,,0.0868225,0.793964,0.0855381,0.795082,0.08374,0.707899,0.0865656,0.685171
,,0.0881069,0.887109,0.0824557,0.92772,,,0.0873362,0.793964,0.0870794,0.798063,0.0845107,0.707899,0.0870794,0.685171
,,0.0883637,0.887109,0.0824557,0.928838,,,0.0873362,0.795082,0.0881069,0.798435,0.0845107,0.708271,0.0870794,0.685917
,,0.0883637,0.887481,0.0832263,0.928838,,,0.08785,0.795082,0.0893912,0.798435,0.0847675,0.708271,0.0873362,0.685917
,,0.0886206,0.887481,0.0832263,0.929583,,,0.08785,0.795455,0.089905,0.799553,0.0847675,0.708644,0.0873362,0.686289
,,0.0886206,0.888972,0.0834832,0.929583,,,0.0883637,0.795455,0.0914462,0.801788,0.0852813,0.708644,0.0883637,0.686289
,,0.0891343,0.888972,0.0834832,0.930328,,,0.0883637,0.795827,0.0924737,0.804024,0.0852813,0.709016,0.0883637,0.686662
,,0.0891343,0.889344,0.0842538,0.930328,,,0.0888775,0.795827,0.0929874,0.804769,0.085795,0.709016,0.0886206,0.686662
,,0.0893912,0.889344,0.0842538,0.9307,,,0.0888775,0.7962,0.0935012,0.805142,0.085795,0.710507,0.0886206,0.687034
,,0.0893912,0.889717,0.0847675,0.9307,,,0.0891343,0.7962,0.0952993,0.805887,0.0865656,0.710507,0.0896481,0.687034
,,0.089905,0.889717,0.0847675,0.931073,,,0.0891343,0.797317,0.095813,0.806259,0.0865656,0.711997,0.0896481,0.68927
,,0.089905,0.890089,0.0863088,0.931073,,,0.089905,0.797317,0.0963267,0.807004,0.0868225,0.711997,0.0901618,0.68927
,,0.0901618,0.890089,0.0863088,0.931818,,,0.089905,0.798063,0.0983817,0.80775,0.0868225,0.713487,0.0901618,0.689642
,,0.0901618,0.890462,0.0865656,0.931818,,,0.0901618,0.798063,0.0996661,0.808867,0.0870794,0.713487,0.0904187,0.689642
,,0.0906756,0.890462,0.0865656,0.932563,,,0.0901618,0.798435,0.0999229,0.808867,0.0870794,0.716095,0.0904187,0.690015
,,0.0906756,0.893443,0.0868225,0.932563,,,0.0909324,0.798435,0.100694,0.809985,0.0875931,0.716095,0.0911893,0.690015
,,0.093758,0.893443,0.0868225,0.932936,,,0.0909324,0.798808,0.101207,0.811848,0.0875931,0.716468,0.0911893,0.690387
,,0.093758,0.89456,0.0870794,0.932936,,,0.0922168,0.798808,0.102235,0.812966,0.0886206,0.716468,0.0917031,0.690387
,,0.0950424,0.89456,0.0870794,0.933308,,,0.0922168,0.799925,0.102749,0.813711,0.0886206,0.718703,0.0917031,0.691505
,,0.0950424,0.894933,0.0873362,0.933308,,,0.0924737,0.799925,0.103262,0.815574,0.0896481,0.718703,0.0922168,0.691505
,,0.095813,0.894933,0.0873362,0.934054,,,0.0924737,0.800298,0.10506,0.816692,0.0896481,0.719821,0.0922168,0.692623
,,0.095813,0.896051,0.08785,0.934054,,,0.0927305,0.800298,0.107115,0.817437,0.089905,0.719821,0.0927305,0.692623
,,0.0960699,0.896051,0.08785,0.935171,,,0.0927305,0.801043,0.108143,0.818182,0.089905,0.720194,0.0927305,0.692996
,,0.0960699,0.896423,0.0888775,0.935171,,,0.0932443,0.801043,0.108657,0.818927,0.0901618,0.720194,0.0929874,0.692996
,,0.0965836,0.896423,0.0888775,0.937407,,,0.0932443,0.802534,0.108913,0.819672,0.0901618,0.720566,0.0929874,0.693741
,,0.0965836,0.897541,0.0896481,0.937407,,,0.095813,0.802534,0.109427,0.820417,0.0909324,0.720566,0.0932443,0.693741
,,0.0973542,0.897541,0.0896481,0.937779,,,0.095813,0.803651,0.110198,0.820417,0.0909324,0.720939,0.0932443,0.694113
,,0.0973542,0.897914,0.0904187,0.937779,,,0.0963267,0.803651,0.110712,0.821162,0.0911893,0.720939,0.0935012,0.694113
,,0.0976111,0.897914,0.0904187,0.938152,,,0.0963267,0.805514,0.11251,0.821535,0.0911893,0.721684,0.0935012,0.694486
,,0.0976111,0.898659,0.0917031,0.938152,,,0.0973542,0.805514,0.11328,0.821535,0.0917031,0.721684,0.0940149,0.694486
,,0.0994092,0.898659,0.0917031,0.938525,,,0.0973542,0.806259,0.11328,0.823398,0.0917031,0.722057,0.0940149,0.695231
,,0.0994092,0.899776,0.0924737,0.938525,,,0.097868,0.806259,0.114308,0.82377,0.0929874,0.722057,0.0942718,0.695231
,,0.0996661,0.899776,0.0924737,0.940015,,,0.097868,0.806632,0.114821,0.824516,0.0929874,0.722802,0.0942718,0.695976
,,0.0996661,0.900894,0.0932443,0.940015,,,0.0983817,0.806632,0.115849,0.825261,0.0935012,0.722802,0.0945286,0.695976
,,0.10018,0.900894,0.0932443,0.940387,,,0.0983817,0.807004,0.11662,0.825633,0.0935012,0.723547,0.0945286,0.696721
,,0.10018,0.901639,0.093758,0.940387,,,0.0988955,0.807004,0.11739,0.827124,0.093758,0.723547,0.0950424,0.696721
,,0.100694,0.901639,0.093758,0.941505,,,0.0988955,0.808495,0.117904,0.827869,0.093758,0.724292,0.0950424,0.697094
,,0.100694,0.90313,0.0942718,0.941505,,,0.0991523,0.808495,0.118161,0.828614,0.0942718,0.724292,0.0960699,0.697094
,,0.10095,0.90313,0.0942718,0.94225,,,0.0991523,0.80924,0.119188,0.828987,0.0942718,0.724665,0.0960699,0.697466
,,0.10095,0.903502,0.0952993,0.94225,,,0.10018,0.80924,0.119959,0.830104,0.0947855,0.724665,0.0968405,0.697466
,,0.101978,0.903502,0.0952993,0.943368,,,0.10018,0.809985,0.121243,0.833085,0.0994092,0.730999,0.0968405,0.697839
,,0.101978,0.903875,0.095813,0.943368,,,0.100694,0.809985,0.121757,0.83383,0.0994092,0.732861,0.097868,0.697839
,,0.102235,0.903875,0.095813,0.944113,,,0.100694,0.810358,0.123555,0.834948,0.0996661,0.732861,0.097868,0.698212
,,0.102235,0.90462,0.0963267,0.944113,,,0.102749,0.810358,0.124326,0.836066,0.0996661,0.734724,0.0981248,0.698212
,,0.102492,0.90462,0.0963267,0.944486,,,0.102749,0.811103,0.124326,0.837556,0.10018,0.734724,0.0981248,0.698957
,,0.102492,0.904993,0.0976111,0.944486,,,0.103005,0.811103,0.126124,0.839046,0.10018,0.735097,0.0988955,0.698957
,,0.103519,0.904993,0.0976111,0.944858,,,0.103005,0.811475,0.126894,0.839419,0.100437,0.735097,0.0988955,0.70082
,,0.103519,0.905738,0.10095,0.944858,,,0.103519,0.811475,0.128179,0.840164,0.100437,0.735842,0.0999229,0.70082
,,0.106088,0.905738,0.10095,0.945604,,,0.103519,0.812221,0.129463,0.841282,0.101207,0.735842,0.0999229,0.701565
,,0.106088,0.90611,0.101464,0.945604,,,0.104033,0.812221,0.131004,0.842399,0.101207,0.736215,0.10018,0.701565
,,0.106858,0.90611,0.101464,0.946349,,,0.104033,0.812593,0.131518,0.84389,0.101978,0.736215,0.10018,0.701937
,,0.106858,0.906855,0.101721,0.946349,,,0.104803,0.812593,0.131775,0.844262,0.101978,0.736587,0.100694,0.701937
,,0.107629,0.906855,0.101721,0.946721,,,0.104803,0.813338,0.132289,0.845007,0.102492,0.736587,0.100694,0.70231
,,0.107629,0.907601,0.103005,0.946721,,,0.10506,0.813338,0.133316,0.846125,0.102492,0.73696,0.10095,0.70231
,,0.108657,0.907601,0.103005,0.947094,,,0.10506,0.814083,0.13383,0.847243,0.102749,0.73696,0.10095,0.702683
,,0.108657,0.907973,0.106088,0.947094,,,0.105317,0.814083,0.135114,0.849478,0.102749,0.737332,0.101207,0.702683
,,0.108913,0.907973,0.106088,0.947466,,,0.105317,0.814456,0.136142,0.850596,0.103262,0.737332,0.101207,0.704173
,,0.108913,0.908346,0.108657,0.947466,,,0.105574,0.814456,0.137426,0.851714,0.103262,0.737705,0.101464,0.704173
,,0.10917,0.908346,0.108657,0.947839,,,0.105574,0.814829,0.139481,0.852832,0.105574,0.737705,0.101464,0.704545
,,0.10917,0.908718,0.10917,0.947839,,,0.106345,0.814829,0.140509,0.853204,0.105574,0.738823,0.102492,0.704545
,,0.109684,0.908718,0.10917,0.948212,,,0.106345,0.815201,0.141793,0.85544,0.105831,0.738823,0.102492,0.705291
,,0.109684,0.909091,0.109684,0.948212,,,0.106602,0.815201,0.142564,0.855812,0.105831,0.740686,0.102749,0.705291
,,0.109941,0.909091,0.109684,0.948584,,,0.106602,0.815574,0.144362,0.857303,0.106345,0.740686,0.102749,0.705663
,,0.109941,0.909463,0.111996,0.948584,,,0.106858,0.815574,0.145389,0.859165,0.106345,0.741058,0.103005,0.705663
,,0.110968,0.909463,0.111996,0.948957,,,0.106858,0.816319,0.14693,0.860656,0.107115,0.741058,0.103005,0.706036
,,0.110968,0.910581,0.114308,0.948957,,,0.107629,0.816319,0.14693,0.861773,0.107115,0.741431,0.103519,0.706036
,,0.111482,0.910581,0.114308,0.950447,,,0.107629,0.817437,0.147958,0.863264,0.107629,0.741431,0.103519,0.706408
,,0.111482,0.910954,0.114821,0.950447,,,0.108913,0.817437,0.149499,0.863264,0.107629,0.741803,0.103776,0.706408
,,0.11251,0.910954,0.114821,0.951192,,,0.108913,0.817809,0.149499,0.864382,0.108143,0.741803,0.103776,0.707154
,,0.11251,0.911326,0.116363,0.951192,,,0.10917,0.817809,0.15104,0.865127,0.108143,0.742176,0.104033,0.707154
,,0.113023,0.911326,0.116363,0.951565,,,0.10917,0.818927,0.151297,0.866244,0.109427,0.742176,0.104033,0.707899
,,0.113023,0.911699,0.122014,0.951565,,,0.109941,0.818927,0.151811,0.866617,0.109427,0.742921,0.10429,0.707899
,,0.11328,0.911699,0.122014,0.95231,,,0.109941,0.8193,0.153095,0.867735,0.109684,0.742921,0.10429,0.708271
,,0.11328,0.912072,0.122271,0.95231,,,0.110198,0.8193,0.154637,0.868852,0.109684,0.743294,0.104547,0.708271
,,0.113537,0.912072,0.122271,0.952683,,,0.110198,0.82079,0.155921,0.86997,0.109941,0.743294,0.104547,0.709016
,,0.113537,0.912444,0.123812,0.952683,,,0.110968,0.82079,0.157976,0.871461,0.109941,0.743666,0.105317,0.709016
,,0.115849,0.912444,0.123812,0.953428,,,0.110968,0.821162,0.15926,0.872206,0.110198,0.743666,0.105317,0.709389
,,0.115849,0.912817,0.125353,0.953428,,,0.111482,0.821162,0.160288,0.874441,0.110198,0.744039,0.105831,0.709389
,,0.11662,0.912817,0.125353,0.9538,,,0.111482,0.821535,0.160801,0.875559,0.110712,0.744039,0.105831,0.710134
,,0.11662,0.913189,0.12561,0.9538,,,0.111739,0.821535,0.161829,0.875931,0.110712,0.744411,0.106345,0.710134
,,0.116876,0.913189,0.12561,0.954173,,,0.111739,0.82228,0.162343,0.877049,0.110968,0.744411,0.106345,0.710879
,,0.116876,0.914307,0.125867,0.954173,,,0.113023,0.82228,0.1626,0.877422,0.110968,0.744784,0.10917,0.710879
,,0.117904,0.914307,0.125867,0.954918,,,0.113023,0.82377,0.164141,0.879285,0.111482,0.744784,0.10917,0.711252
,,0.117904,0.91468,0.126381,0.954918,,,0.114051,0.82377,0.165939,0.880402,0.111482,0.745156,0.109941,0.711252
,,0.118675,0.91468,0.126381,0.955663,,,0.114051,0.824143,0.167223,0.880402,0.111739,0.745156,0.109941,0.711624
,,0.118675,0.915052,0.126638,0.955663,,,0.114308,0.824143,0.167994,0.88152,0.111739,0.746274,0.110198,0.711624
,,0.118931,0.915052,0.126638,0.956036,,,0.114308,0.824888,0.170049,0.882638,0.111996,0.746274,0.110198,0.71237
,,0.118931,0.915425,0.126894,0.956036,,,0.114821,0.824888,0.171076,0.88301,0.111996,0.746647,0.110712,0.71237
,,0.119188,0.915425,0.126894,0.956781,,,0.114821,0.826006,0.172361,0.883756,0.112253,0.746647,0.110712,0.713115
,,0.119188,0.915797,0.127151,0.956781,,,0.115592,0.826006,0.173902,0.883756,0.112253,0.747019,0.112253,0.713115
,,0.119702,0.915797,0.127151,0.957154,,,0.115592,0.827124,0.175443,0.884501,0.11251,0.747019,0.112253,0.715723
,,0.119702,0.91617,0.128693,0.957154,,,0.116876,0.827124,0.177498,0.884501,0.11251,0.748137,0.11251,0.715723
,,0.119959,0.91617,0.128693,0.957526,,,0.116876,0.827496,0.178782,0.884873,0.113023,0.748137,0.11251,0.716095
,,0.119959,0.916542,0.128949,0.957526,,,0.117133,0.827496,0.17981,0.885618,0.113023,0.749255,0.113023,0.716095
,,0.120216,0.916542,0.128949,0.957899,,,0.117133,0.827869,0.181608,0.886736,0.11328,0.749255,0.113023,0.716468
,,0.120216,0.916915,0.12972,0.957899,,,0.117647,0.827869,0.182122,0.887854,0.11328,0.75,0.11328,0.716468
,,0.120473,0.916915,0.12972,0.959016,,,0.117647,0.828614,0.184434,0.888599,0.113794,0.75,0.11328,0.717213
,,0.120473,0.91766,0.129977,0.959016,,,0.117904,0.828614,0.185204,0.890462,0.113794,0.751118,0.113537,0.717213
,,0.120986,0.91766,0.129977,0.959389,,,0.117904,0.830104,0.187773,0.89158,0.114051,0.751118,0.113537,0.717586
,,0.120986,0.918033,0.131004,0.959389,,,0.118161,0.830104,0.189571,0.891952,0.114051,0.75149,0.114051,0.717586
,,0.121243,0.918033,0.131004,0.959762,,,0.118161,0.830849,0.190085,0.892697,0.114565,0.75149,0.114051,0.718331
,,0.121243,0.918405,0.131775,0.959762,,,0.118418,0.830849,0.19214,0.893443,0.114565,0.752981,0.114308,0.718331
,,0.122014,0.918405,0.131775,0.960134,,,0.118418,0.831967,0.193167,0.894188,0.115078,0.752981,0.114308,0.719076
,,0.122014,0.919151,0.134344,0.960134,,,0.118931,0.831967,0.193938,0.895306,0.115078,0.753353,0.115078,0.719076
,,0.122528,0.919151,0.134344,0.960507,,,0.118931,0.83234,0.195736,0.896423,0.115849,0.753353,0.115078,0.719449
,,0.122528,0.919523,0.135371,0.960507,,,0.120473,0.83234,0.19702,0.897168,0.115849,0.754098,0.115335,0.719449
,,0.123298,0.919523,0.135371,0.960879,,,0.120473,0.833085,0.197534,0.897914,0.11739,0.754098,0.115335,0.719821
,,0.123298,0.919896,0.136399,0.960879,,,0.120986,0.833085,0.198818,0.897914,0.11739,0.754471,0.115592,0.719821
,,0.124069,0.919896,0.136399,0.961252,,,0.120986,0.834575,0.199846,0.898286,0.118161,0.754471,0.115592,0.720566
,,0.124069,0.920268,0.137169,0.961252,,,0.122014,0.834575,0.201387,0.898286,0.118161,0.754844,0.115849,0.720566
,,0.125353,0.920268,0.137169,0.961997,,,0.122014,0.834948,0.202415,0.899404,0.118675,0.754844,0.115849,0.721311
